Depth (m),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
34.1584,81.32117,1.664672,0.941386,0.944962,0.963297,0.887503,0.90625,0.913972,1497.759
34.3108,78.35587,1.660708,0.932646,0.943213,0.975968,0.889438,0.906744,0.914953,1498.692
34.4632,77.79479,1.651696,0.949893,0.945535,0.975801,0.888197,0.906776,0.91233,1499.083
34.6156,77.50648,1.637011,0.92565,0.948756,0.98547,0.887833,0.90759,0.920355,1499.773
34.768,76.26862,1.632779,0.955406,0.95432,0.971021,0.894165,0.91355,0.918899,1501.325
34.9204,82.41528,1.63584,0.955139,0.97899,1.005305,0.930143,0.949739,0.953675,1503.805
35.0728,80.34004,1.647433,0.961214,0.978785,1.008031,0.934172,0.95404,0.962441,1506.674
35.2252,85.49115,1.661673,0.989273,0.978303,1.009948,0.937194,0.957775,0.960104,1508.853
35.3776,85.00342,1.668871,1.014834,1.009721,1.046041,0.964277,0.996294,1.004874,1509.789
35.53,80.83427,1.67409,1.008923,1.021865,1.04439,0.96179,0.995865,1.004523,1509.906
35.6824,84.95858,1.669791,1.024088,1.006934,1.030533,0.965103,0.997665,1.002862,1509.454
35.8348,82.11294,1.662966,1.038875,1.032738,1.041142,0.965979,0.995268,1.003237,1508.063
35.9872,80.37758,1.653403,1.044445,1.037861,1.052031,0.974023,1.011302,1.022513,1506.019
36.1396,65.18276,1.657985,0.999202,1.040261,1.046425,0.970199,1.006772,1.015242,1504.508
36.292,84.82398,1.662889,1.002707,1.02693,1.050714,0.964686,0.9966,0.999003,1503.763
36.4444,89.26848,1.663072,1.014594,1.008891,1.0428,0.953695,0.97834,0.981945,1503.205
36.5968,91.33041,1.641035,1.008589,1.018846,1.038914,0.954783,0.977675,0.990097,1502.778
36.7492,85.66094,1.632102,1.004681,0.99906,1.039283,0.949725,0.97512,0.983093,1502.693
36.9016,82.54375,1.642882,1.010581,0.993092,1.030684,0.940786,0.965454,0.968564,1502.871
37.054,79.53262,1.659306,0.991949,0.989499,1.009628,0.929535,0.948184,0.952699,1503.047
37.2064,96.07355,1.664647,0.976174,0.996663,1.039243,0.930182,0.954338,0.964699,1502.833
37.3588,92.17602,1.654432,0.981862,0.988972,1.013071,0.932099,0.953583,0.961056,1502.3
37.5112,84.48472,1.643317,0.986618,0.989989,1.004632,0.925367,0.948808,0.95807,1501.824
37.6636,82.63685,1.635505,0.990009,0.972243,0.988452,0.91825,0.939109,0.941145,1501.362
37.816,86.68073,1.633223,0.964299,0.970606,0.988169,0.90295,0.923583,0.934513,1500.802
37.9684,83.2084,1.635243,0.964987,0.972714,0.98384,0.907274,0.924126,0.929012,1500.447
38.1208,89.75591,1.640237,0.936445,0.965137,0.985885,0.91206,0.928237,0.936065,1500.85
38.2732,89.98099,1.644927,0.947383,0.960833,0.995253,0.920355,0.93544,0.943384,1501.869
38.4256,82.54369,1.643004,0.979246,0.961414,0.996873,0.908369,0.923391,0.932959,1502.726
38.578,81.86088,1.649638,0.956934,0.96471,0.983628,0.910903,0.925396,0.924849,1503.179
38.7304,88.73955,1.658767,0.955284,0.958011,0.990496,0.908797,0.923297,0.924303,1503.562
38.8828,86.17953,1.680484,0.9536,0.961242,0.988559,0.914113,0.929814,0.933649,1504.09
39.0352,79.67941,1.684406,0.939948,0.96136,0.993111,0.911788,0.927234,0.92964,1504.705
39.1876,77.57953,1.68555,0.97499,0.974417,1.005434,0.9193,0.931817,0.93505,1505.204
39.34,77.62173,1.667393,0.96186,0.984031,0.992329,0.931929,0.943344,0.946325,1505.681
39.4924,84.05016,1.683497,0.982619,0.977861,0.995194,0.919077,0.935469,0.942926,1506.671
39.6448,83.94878,1.703509,0.979123,0.98299,1.00146,0.943873,0.961361,0.968238,1508.178
39.7972,83.89438,1.740807,0.979549,1.000366,1.018499,0.951247,0.965282,0.967603,1509.624
39.9496,83.9136,1.75019,0.995964,1.008907,1.031807,0.950863,0.964163,0.96621,1510.902
40.102,82.34122,1.760042,1.023984,1.003829,1.035184,0.950503,0.962425,0.965298,1512.098
40.2544,78.2238,1.767039,1.013517,1.008837,1.044935,0.96288,0.973092,0.976892,1513.076
40.4068,79.56301,1.776534,1.006323,1.032804,1.049541,0.999915,1.012659,1.018494,1513.671
40.5592,80.59973,1.78451,1.014482,1.037101,1.046925,1.000374,1.016163,1.0256,1513.826
40.7116,77.06206,1.78617,1.04043,1.041268,1.046482,1.001768,1.016392,1.022237,1513.839
40.864,83.90032,1.785565,1.055544,1.046575,1.064338,0.998359,1.013376,1.015933,1514.033
41.0164,82.12906,1.789066,1.065749,1.057742,1.063944,0.996745,1.011463,1.018078,1514.63
41.1688,82.19129,1.802138,1.073918,1.054891,1.068728,1.011487,1.029186,1.035987,1515.714
41.3212,84.93579,1.810224,1.046155,1.048528,1.080328,1.014423,1.027952,1.035786,1516.588
41.4736,80.20697,1.803106,1.075302,1.043485,1.0831,1.006295,1.022838,1.023447,1516.334
41.626,83.94274,1.796743,1.06985,1.051834,1.06881,1.003602,1.019566,1.024232,1515.429
41.7784,88.89573,1.792428,1.079858,1.053381,1.056977,1.006374,1.023116,1.033313,1515.284
41.9308,83.6362,1.791587,1.06999,1.053403,1.066036,0.996017,1.011371,1.025063,1515.985
42.0832,81.81563,1.788759,1.042336,1.035709,1.067328,1.001149,1.014263,1.018909,1516.217
42.2356,86.31557,1.792829,1.056536,1.02551,1.041889,0.990753,1.004172,1.006274,1515.615
42.388,86.30396,1.799248,1.067055,1.024688,1.034243,0.971341,0.987789,0.989915,1514.981
42.5404,84.11318,1.79227,1.049829,1.011474,1.021682,0.965273,0.974234,0.985531,1514.698
42.6928,79.95126,1.781077,1.056991,1.017995,1.039775,0.961633,0.974766,0.98503,1514.171
42.8452,81.09018,1.765956,1.061935,0.989099,1.015088,0.959055,0.972106,0.976596,1513.172
42.9976,86.79224,1.756313,1.028139,0.991266,1.015057,0.948371,0.962046,0.970055,1512.278
43.15,84.27723,1.749923,1.023682,0.975915,1.003382,0.926567,0.934687,0.938345,1511.73
43.3024,87.26971,1.751561,1.030695,0.976874,1.000596,0.92567,0.934033,0.937187,1511.239
43.4548,87.61111,1.75692,1.019128,0.972788,0.989059,0.925514,0.937162,0.941604,1510.5
43.6072,78.89939,1.752614,1.024157,0.967592,0.995222,0.924547,0.936943,0.939357,1509.544
43.7596,79.92123,1.735685,0.985325,0.968154,0.994363,0.919068,0.934538,0.93537,1508.688
43.912,78.80695,1.722284,0.971247,0.967831,0.991851,0.909269,0.919815,0.920091,1508.609
44.0644,76.5205,1.716482,0.956096,0.975858,1.003398,0.925721,0.940633,0.946456,1509.819
44.2168,78.83008,1.719331,0.989806,0.9754,0.98643,0.932909,0.943992,0.952826,1511.423
44.3692,81.39615,1.724425,0.988255,0.983851,1.004591,0.938071,0.954848,0.965582,1512.081
44.5216,80.6279,1.727516,1.024309,0.978167,1.012036,0.939794,0.954209,0.960827,1511.748
44.674,67.8491,1.739328,1.022079,0.990463,1.023801,0.947044,0.96417,0.965491,1511.243
44.8264,91.09609,1.75124,1.024433,0.993721,1.024129,0.944956,0.962622,0.967272,1511.04
44.9788,87.79536,1.760541,1.00032,0.992321,1.023117,0.946638,0.96493,0.96745,1511.105
45.1312,92.87531,1.763074,1.023569,1.025298,1.037145,0.9521,0.965559,0.97195,1511.894
45.2836,89.62969,1.766008,1.071474,1.016427,1.059507,0.956305,0.970346,0.975061,1513.847
45.436,89.59013,1.775624,1.075053,1.037268,1.055689,0.999345,1.011784,1.017613,1516.368
45.5884,86.51112,1.782118,1.086563,1.061008,1.06887,1.004061,1.020899,1.029764,1518.049
45.7408,82.40686,1.79135,1.08358,1.060889,1.073719,1.005499,1.018361,1.022251,1518.595
45.8932,76.40272,1.804244,1.06619,1.065852,1.077697,1.007429,1.020889,1.025378,1518.772
46.0456,88.85052,1.814688,1.071046,1.073461,1.094593,1.026005,1.041737,1.047396,1518.984
46.198,89.2958,1.823665,1.091471,1.079231,1.105735,1.021486,1.040081,1.045061,1519.328
46.3504,84.22807,1.80696,1.085498,1.078296,1.082084,1.024227,1.042156,1.048049,1519.947
46.5028,86.91881,1.799344,1.091535,1.067806,1.090174,1.016027,1.03437,1.045443,1520.979
46.6552,80.30793,1.785037,1.105618,1.080431,1.0971,1.015646,1.035215,1.039125,1521.826
46.8076,80.46029,1.777933,1.106098,1.068944,1.117228,1.01993,1.037882,1.044865,1521.662
46.96,77.58525,1.776161,1.106682,1.071251,1.097189,1.012547,1.030718,1.042892,1520.702
47.1124,79.01717,1.778243,1.052599,1.072341,1.091033,0.995289,1.01859,1.029889,1519.842
47.2648,81.09648,1.775588,1.05632,1.069014,1.090446,0.999044,1.020009,1.029294,1519.502
47.4172,81.02932,1.770106,1.079751,1.074213,1.086921,1.008546,1.027973,1.028196,1519.516
47.5696,83.0037,1.758953,1.10712,1.079291,1.083862,1.01344,1.031353,1.031533,1519.231
47.722,79.21438,1.771564,1.09817,1.067217,1.095243,1.027763,1.044569,1.050186,1518.693
47.8744,77.97324,1.778727,1.06468,1.068288,1.086822,1.000874,1.019249,1.031508,1518.584
48.0268,80.08017,1.788643,1.091881,1.067635,1.068951,1.018141,1.03751,1.048261,1518.796
48.1792,73.32813,1.780943,1.084833,1.082958,1.073744,0.988363,1.011633,1.028037,1519.066
48.3316,88.32368,1.781161,1.083802,1.057707,1.079644,1.009693,1.025494,1.032104,1519.239
48.484,88.51649,1.77746,1.067052,1.054725,1.072036,0.995711,1.012135,1.022579,1518.553
48.6364,84.75664,1.77549,1.057446,1.051556,1.075595,1.006709,1.021753,1.027498,1517.41
48.7888,83.44196,1.773466,1.052155,1.046281,1.057077,0.994902,1.00516,1.015142,1516.869
48.9412,87.68958,1.778176,1.056415,1.039748,1.059724,0.996519,1.007218,1.015367,1516.25
49.0936,82.93451,1.78611,1.066339,1.038723,1.042289,0.98969,1.005173,1.01314,1515.789
49.246,89.3931,1.780336,1.0438,1.036039,1.050964,0.989921,1.003628,1.010954,1516.418
49.3984,84.13333,1.765095,1.026542,1.036005,1.074763,0.983395,0.999269,1.0084,1517.189
49.5508,82.0501,1.75586,1.02322,1.02568,1.059252,0.983201,0.999862,1.006076,1517.225
49.7032,85.21645,1.75024,1.03607,1.036525,1.059737,0.970244,0.978274,0.977857,1517.127
49.8556,82.73312,1.759649,1.064723,1.038152,1.064233,0.97277,0.981402,0.988245,1517.109
50.008,85.92114,1.768226,1.039873,1.040842,1.074598,0.981217,0.990332,0.995126,1517.038
50.1604,81.12294,1.791519,1.048784,1.023885,1.04443,0.993974,1.010657,1.015326,1517.474
50.3128,89.15421,1.796797,1.034256,1.038515,1.047571,1.000904,1.014075,1.018519,1518.479
50.4652,81.86073,1.800943,1.053327,1.042011,1.045762,0.983461,0.993829,0.99482,1519.147
50.6176,81.12909,1.793886,1.042145,1.028754,1.061568,0.98686,0.998675,1.003864,1519.197
50.77,83.24073,1.791197,1.078602,1.043307,1.063295,0.993437,1.003749,1.006757,1519.179
50.9224,85.81287,1.777725,1.063982,1.043427,1.071694,0.996064,1.00523,1.011261,1519.079
51.0748,82.5118,1.765064,1.070789,1.03999,1.065554,0.995871,1.006343,1.011906,1518.577
51.2272,79.49024,1.772727,1.069715,1.03315,1.058031,0.997491,1.00738,1.020784,1518.079
51.3796,80.79644,1.78323,1.039662,1.046391,1.054783,0.992324,1.004739,1.010266,1518.079
51.532,80.14545,1.79886,1.044901,1.036555,1.053023,0.991254,1.003297,1.00703,1518.511
51.6844,76.17012,1.788604,1.034696,1.029285,1.040816,0.984977,0.995175,0.994949,1519.149
51.8368,77.41674,1.791129,1.039276,1.030965,1.057508,0.984002,0.995212,0.99707,1519.137
51.9892,79.67761,1.779448,1.075951,1.036878,1.046334,0.984459,0.994769,0.999183,1518.682
52.1416,79.18999,1.769475,1.046696,1.034213,1.041249,0.98818,0.99857,1.003572,1519.016
52.294,77.72437,1.759902,1.041291,1.028414,1.043468,0.983757,0.995331,0.998622,1519.841
52.4464,81.92496,1.769615,1.046527,1.028842,1.059761,0.982517,0.994573,0.999547,1520.742
52.5988,80.50375,1.779553,1.076324,1.034371,1.043961,0.983621,0.994972,0.993414,1521.795
52.7512,82.64078,1.787982,1.054423,1.045156,1.058841,0.995234,1.003081,1.003697,1522.55
52.9036,84.97394,1.797928,1.054225,1.035186,1.05416,0.992571,0.999496,1.004453,1522.622
53.056,81.23209,1.812175,1.052824,1.04017,1.058738,0.990857,1.00205,1.007123,1521.763
53.2084,76.70982,1.81963,1.059354,1.044592,1.065012,0.991874,1.004063,1.009641,1520.224
53.3608,78.9563,1.807873,1.068778,1.044572,1.065104,0.996749,1.007389,1.012632,1520.152
53.5132,79.55125,1.802963,1.072372,1.045484,1.063861,0.997873,1.008578,1.012758,1521.95
53.6656,79.69487,1.800175,1.074478,1.048447,1.057135,0.993995,1.007852,1.012892,1523.115
53.818,80.32706,1.79993,1.047211,1.040257,1.067455,0.995263,1.005872,1.013509,1523.341
53.9704,83.91384,1.79361,1.036947,1.047355,1.080095,0.995622,1.006176,1.012802,1523.661
54.1228,81.05486,1.788671,1.060718,1.055237,1.070776,0.997746,1.007221,1.010545,1524.059
54.2752,81.9939,1.783051,1.054788,1.051435,1.067287,0.997944,1.010248,1.010119,1524.28
54.4276,84.03245,1.79226,1.052076,1.052605,1.075756,1.001165,1.014274,1.017396,1524.196
54.58,88.71307,1.793355,1.061825,1.048828,1.066664,0.993804,1.004207,1.010437,1524.05
54.7324,86.39893,1.793427,1.068202,1.05543,1.077663,0.996019,1.004884,1.00791,1524.159
54.8848,83.51412,1.778872,1.066391,1.052896,1.071595,1.007481,1.018482,1.023959,1524.427
55.0372,83.00439,1.769911,1.068018,1.057492,1.087135,1.002393,1.017189,1.020613,1524.585
55.1896,81.35412,1.771609,1.076869,1.049246,1.069309,1.004549,1.020599,1.027597,1524.245
55.342,80.62653,1.777018,1.050317,1.042708,1.081425,0.996019,1.008683,1.01588,1523.168
55.4944,81.51827,1.787394,1.037585,1.040467,1.064203,0.994372,1.005058,1.002298,1521.649
55.6468,75.67493,1.790057,1.049671,1.038339,1.068774,0.991193,1.001512,1.006779,1520.714
55.7992,83.51079,1.793757,1.033865,1.026877,1.058952,0.990714,1.000694,1.004112,1521.256
55.9516,86.36862,1.798075,1.056729,1.03566,1.049807,0.985547,0.996771,1.000113,1521.523
56.104,82.01608,1.807383,1.042135,1.031838,1.057098,0.989093,0.997448,1.004884,1520.233
56.2564,83.39588,1.805862,1.075172,1.01862,1.055671,0.98104,0.993075,0.996686,1519.143
56.4088,86.48721,1.794353,1.053871,1.020735,1.04924,0.984136,0.993175,0.99853,1518.469
56.5612,83.05638,1.793301,1.014945,1.023966,1.047708,0.983555,0.990527,0.9925,1518.433
56.7136,86.24152,1.799769,1.032584,1.028554,1.053642,0.979018,0.98947,0.998521,1519.695
56.866,86.95348,1.805099,1.054808,1.028808,1.052172,0.978503,0.988271,0.995315,1520.485
57.0184,79.04259,1.80647,1.054143,1.028813,1.053957,0.984326,0.992088,0.993657,1520.561
57.1708,79.84486,1.814171,1.043676,1.024589,1.050039,0.989026,0.997859,1.001424,1520.997
57.3232,79.33112,1.81834,1.049198,1.031557,1.070329,0.987738,0.997012,1.001444,1522.307
57.4756,82.60381,1.818624,1.050322,1.045183,1.047449,0.989142,0.998785,1.001249,1523.984
57.628,78.14268,1.81366,1.049168,1.031915,1.043435,0.990896,1.002947,1.011873,1524.659
57.7804,84.78043,1.816693,1.053245,1.037795,1.050047,0.976945,0.990703,0.996353,1524.703
57.9328,88.14934,1.808724,1.059776,1.034681,1.065467,0.977471,0.995318,1.00167,1524.79
58.0852,80.39902,1.793132,1.048934,1.034581,1.047507,0.973699,0.985159,0.990625,1524.309
58.2376,76.0598,1.785417,1.059104,1.031265,1.040248,0.979671,0.987735,0.99341,1523.864
58.39,81.3952,1.794555,1.024734,1.020399,1.037829,0.996288,1.007079,1.021944,1524.33
58.5424,83.07219,1.804587,1.058962,1.027018,1.035708,0.992616,1.002638,1.009124,1524.785
58.6948,81.95677,1.800994,1.066577,1.026325,1.046655,0.975518,0.983695,0.982931,1524.728
58.8472,74.05891,1.796767,1.0779,1.02725,1.060326,0.973574,0.982874,0.982618,1523.727
58.9996,83.4173,1.804077,1.058278,1.020926,1.031968,0.972169,0.979891,0.984597,1521.113
59.152,85.67059,1.804632,1.03773,1.020253,1.044976,0.97475,0.985474,0.995608,1518.311
59.3044,83.58424,1.791723,1.049551,1.02685,1.057591,0.967811,0.97836,0.983135,1516.759
59.4568,81.25282,1.768603,1.045621,1.009278,1.054773,0.973582,0.984525,0.987975,1516.124
59.6092,80.75557,1.767422,1.033827,1.013648,1.045423,0.965541,0.979848,0.98481,1516.029
59.7616,81.8912,1.767777,1.023272,1.025994,1.066588,0.968045,0.980785,0.983035,1516.436
59.914,80.01883,1.777655,1.039002,1.035109,1.070172,0.966949,0.981201,0.987491,1517.237
60.0664,80.4957,1.780299,1.008975,1.032379,1.061647,0.97078,0.983616,0.991761,1518.456
60.2188,81.63266,1.785184,1.022254,1.063823,1.083842,0.990596,1.000686,1.006203,1519.761
60.3712,86.59262,1.780078,1.044297,1.063074,1.08896,1.010595,1.020214,1.021257,1520.56
60.5236,84.19852,1.792633,1.019465,1.072965,1.083163,1.022993,1.031949,1.030768,1521.193
60.676,82.06976,1.820972,1.02874,1.078854,1.120328,1.044701,1.058224,1.063566,1522.58
60.8284,83.9053,1.849797,1.067186,1.105696,1.144662,1.05015,1.065836,1.067477,1524.646
60.9808,80.42144,1.853793,1.066237,1.108029,1.116847,1.045212,1.059108,1.060827,1526.468
61.1332,82.47009,1.855667,1.098773,1.123607,1.148625,1.059932,1.071563,1.073109,1527.832
61.2856,84.69097,1.84829,1.116085,1.1245,1.163697,1.077716,1.086237,1.086502,1528.634
61.438,93.05205,1.834633,1.088001,1.138197,1.16232,1.074245,1.084282,1.0865,1528.049
61.5904,89.11341,1.827609,1.151159,1.161759,1.151325,1.076369,1.089242,1.091009,1526.324
61.7428,81.43913,1.833374,1.140208,1.16456,1.153238,1.106038,1.112372,1.117418,1526.018
61.8952,80.91554,1.852655,1.148561,1.152023,1.165479,1.104158,1.108992,1.113843,1527.389
62.0476,76.87601,1.848212,1.180463,1.163573,1.189247,1.098712,1.107366,1.112491,1527.931
62.2,77.43704,1.857807,1.177348,1.157723,1.217627,1.089484,1.103139,1.107049,1527.741
62.3524,79.60184,1.873562,1.171221,1.151626,1.213538,1.080001,1.093346,1.096053,1527.678
62.5048,76.95079,1.885255,1.152012,1.142404,1.230425,1.066586,1.077098,1.089099,1528.632
62.6572,77.86659,1.8831,1.130628,1.166946,1.222122,1.059664,1.078955,1.086873,1531.125
62.8096,80.35618,1.862072,1.169186,1.18948,1.24402,1.060605,1.087083,1.087682,1533.218
62.962,79.43487,1.861106,1.159417,1.214763,1.234962,1.068687,1.092269,1.090761,1534.473
63.1144,75.29913,1.866555,1.162687,1.260861,1.272219,1.107323,1.112238,1.103638,1536.359
63.2668,80.17672,1.873096,1.549686,1.307992,1.299952,1.214987,1.198779,1.179168,1538.196
63.4192,78.23081,1.891004,1.492152,1.275133,1.300021,1.15489,1.157529,1.140471,1539.169
63.5716,63.0491,1.904814,1.570949,1.359811,1.319288,1.408722,1.438449,1.449687,1540.355
63.724,78.66467,1.911441,1.495934,1.352528,1.342257,1.37297,1.402988,1.412335,1542.17
63.8764,73.96088,1.892797,1.365878,1.362814,1.376989,1.343926,1.370796,1.379353,1543.983
64.0288,71.2963,1.903081,1.36017,1.357103,1.375191,1.279336,1.28603,1.280311,1545.008
64.1812,85.27977,1.923329,1.333801,1.361582,1.355752,1.271218,1.284716,1.279105,1545.005
64.3336,84.14413,1.91897,1.390157,1.352656,1.335262,1.245645,1.2585,1.253548,1544.415
64.486,82.95626,1.899374,1.398622,1.330971,1.309024,1.251257,1.265115,1.273039,1543.839
64.6384,85.9462,1.885686,1.342405,1.327603,1.318501,1.245941,1.26224,1.267751,1544.154
64.7908,82.38087,1.891529,1.315351,1.306416,1.303304,1.223652,1.238699,1.250186,1544.67
64.9432,83.49281,1.895873,1.315646,1.297394,1.314735,1.216268,1.232762,1.246899,1543
65.0956,90.53131,1.891762,1.309328,1.282247,1.307492,1.186009,1.208045,1.226211,1539.895
65.248,86.36864,1.877823,1.295537,1.262493,1.306912,1.156867,1.181244,1.187105,1538.041
65.4004,82.68369,1.856924,1.266731,1.247797,1.308475,1.128874,1.15081,1.163123,1537.245
65.5528,83.20118,1.847112,1.223177,1.247828,1.290978,1.119169,1.136407,1.148163,1536.074
65.7052,83.80763,1.857567,1.272292,1.2292,1.29728,1.099715,1.109453,1.127028,1534.236
65.8576,84.80528,1.865559,1.273579,1.237408,1.325378,1.104848,1.112894,1.13482,1532.331
66.01,84.56984,1.869847,1.230492,1.270494,1.298805,1.183242,1.199472,1.204209,1531.361
66.1624,85.6371,1.87246,1.215359,1.24203,1.294398,1.131542,1.144081,1.147727,1532.264
66.3148,84.02494,1.870859,1.236935,1.22603,1.315213,1.082942,1.100979,1.129332,1534.97
66.4672,83.77881,1.866553,1.254198,1.258029,1.316341,1.039473,1.06786,1.079767,1538.454
66.6196,79.41576,1.864635,1.30137,1.280591,1.334824,1.050011,1.075523,1.081022,1541.327
66.772,80.54385,1.864931,1.353372,1.29922,1.326213,1.089766,1.106943,1.110654,1542.23
66.9244,83.05318,1.87195,1.54861,1.342725,1.346389,1.133492,1.148039,1.157129,1540.989
67.0768,82.39102,1.884534,1.537182,1.401619,1.360703,1.21807,1.241307,1.255555,1538.739
67.2292,81.42358,1.900654,1.568753,1.453545,1.380431,1.457807,1.531711,1.554424,1536.725
67.3816,84.38924,1.920615,1.524296,1.463054,1.387142,1.57456,1.615017,1.62769,1535.077
67.534,83.81262,1.907258,1.352207,1.44791,1.417096,1.550123,1.578436,1.632825,1533.832
67.6864,83.9922,1.889693,1.291988,1.441037,1.403928,1.508188,1.543394,1.60802,1533.135
67.8388,87.79731,1.87252,1.248031,1.410909,1.400596,1.435082,1.459673,1.479353,1532.354
67.9912,88.44629,1.850533,1.201441,1.353579,1.37244,1.198618,1.209995,1.215097,1534.892
68.1436,80.27817,1.836586,1.200061,1.329569,1.355842,1.120559,1.137295,1.149325,1541.196
68.296,78.33801,1.821001,1.190764,1.296328,1.341836,1.07857,1.099527,1.112069,1544.364
68.4484,88.9316,1.831821,1.158293,1.273926,1.291469,1.073632,1.096823,1.105111,1544.275
68.6008,93.80764,1.851795,1.186293,1.239057,1.254304,1.050685,1.079302,1.090187,1544.214
68.7532,89.92775,1.871847,1.152652,1.207806,1.225922,1.043441,1.067651,1.072254,1543.982
68.9056,90.04771,1.866051,1.176606,1.198484,1.231618,1.054689,1.068765,1.072036,1545.236
69.058,87.42745,1.834336,1.269234,1.193649,1.203021,1.076577,1.080535,1.07981,1549.27
69.2104,80.68958,1.810164,1.298844,1.19324,1.214997,1.105356,1.114194,1.115998,1553.226
69.3628,78.46564,1.801051,1.252067,1.197873,1.187871,1.160119,1.178152,1.186718,1555.266
69.5152,79.67064,1.822593,1.219343,1.192994,1.223325,1.13641,1.15167,1.158715,1556.043
69.6676,85.64851,1.837823,1.197906,1.186392,1.208259,1.131037,1.141768,1.147013,1556.018
69.82,82.23827,1.859704,1.255643,1.213201,1.243588,1.121531,1.140271,1.139051,1556.549
69.9724,80.15295,1.863941,1.261039,1.218737,1.255255,1.12318,1.138138,1.137368,1558.107
70.1248,78.67241,1.864641,1.311129,1.231773,1.247274,1.155268,1.157882,1.155165,1559.773
70.2772,78.67172,1.870924,1.346857,1.234574,1.243132,1.160876,1.165797,1.163952,1560.886
70.4296,81.71156,1.882098,1.291182,1.249789,1.249899,1.211395,1.22554,1.22099,1562.38
70.582,87.7952,1.901052,1.315823,1.25743,1.265935,1.217373,1.233812,1.243972,1566.295
70.7344,81.32974,1.923734,1.31301,1.261264,1.286382,1.203679,1.214587,1.218291,1570.279
70.8868,79.78973,1.928002,1.322192,1.27294,1.27272,1.182031,1.188094,1.183187,1570.491
71.0392,81.5819,1.927131,1.354373,1.263718,1.279324,1.184164,1.193854,1.192011,1568.49
71.1916,79.10222,1.930735,1.26896,1.269298,1.273998,1.191445,1.210884,1.217537,1567.134
71.344,77.8202,1.938661,1.285652,1.274283,1.299625,1.157812,1.173639,1.171763,1571.716
71.4964,77.06784,1.936944,1.348694,1.266545,1.283342,1.150477,1.166088,1.166383,1582.676
71.6488,73.66639,1.923377,1.370967,1.272823,1.290163,1.186511,1.195224,1.196186,1590.993
71.8012,76.11614,1.918085,1.304188,1.267612,1.303097,1.196139,1.199618,1.196636,1594.704
71.9536,82.51183,1.919626,1.298863,1.27712,1.291804,1.198943,1.21288,1.221666,1596.23
72.106,81.03104,1.916628,1.240947,1.249191,1.308113,1.219547,1.225872,1.236832,1594.807
72.2584,85.23685,1.905165,1.298039,1.265834,1.29919,1.156844,1.173783,1.185677,1590.152
72.4108,82.84,1.889723,1.31186,1.267046,1.28611,1.145149,1.157899,1.160029,1582.711
72.5632,79.82036,1.883519,1.262761,1.253498,1.270518,1.143321,1.156657,1.154523,1574.849
